average,median,10th percentile,90th percentile,round_number
0.15056670479359469,0.15384615384615385,0.08333333333333333,0.20833333333333334,0
0.22335447644795675,0.16666666666666666,0.1,0.3647727272727275,10
0.4473328480815223,0.2554347826086957,0.13043478260869565,1.126388888888889,20
0.7450348341478632,0.45,0.15,1.8333333333333333,30
1.1321617968181346,1.0,0.19047619047619047,2.32,40
1.4415098263491732,1.4045454545454545,0.25,2.682000000000001,50
1.7915150254757202,1.8,0.40818181818181826,2.950652173913044,60
2.0359779557034416,2.1464285714285714,0.7194285714285714,3.0797482837528607,70
2.2404076115212646,2.3333333333333335,0.9579545454545455,3.24,80
2.4193615472600603,2.5549999999999997,1.125,3.334615384615385,90
2.554434854944369,2.714166666666667,1.5,3.44,100
