average,median,10th percentile,90th percentile,round_number
0.02227342549923195,0.02631578947368421,0.0,0.03333333333333333,0
4.975422427035331,5.024404761904762,3.648489666136725,6.046860465116279,10
6.280128473676861,6.381496881496881,5.1577931034482765,7.139867109634552,20
6.773216031280548,6.870967741935484,5.631384015594542,7.595714285714285,30
6.948889819857562,7.085714285714285,5.878005865102639,7.738644688644689,40
7.12763580505516,7.256776556776557,6.06010101010101,7.875595238095238,50
7.2591816785365175,7.3858560794044665,6.3,7.9535940803382665,60
7.355397290881162,7.4593406593406595,6.40977130977131,8.029761904761905,70
7.4003630777824325,7.527863777089783,6.446631578947369,8.06,80
7.463901689708141,7.543040293040293,6.563942307692307,8.092074592074592,90
7.514243820695434,7.590326340326341,6.749418604651163,8.103736263736264,100
