average,median,10th percentile,90th percentile,round_number
0.02227342549923195,0.02631578947368421,0.0,0.03333333333333333,0
4.824465856723921,4.873397435897436,3.513225991949396,5.950121951219512,10
6.160661918726435,6.256578947368421,5.0489999999999995,7.023255813953488,20
6.662826420890937,6.772811059907834,5.556941176470588,7.5,30
6.845691942466136,6.975872093023256,5.756818181818182,7.6675,40
7.02073732718894,7.131578947368421,5.892460317460318,7.815789473684211,50
7.154866638737606,7.280788177339901,6.1405714285714295,7.9002439024390245,60
7.255481078061723,7.372685185185185,6.262235294117647,7.954112554112554,70
7.293813713168552,7.40625,6.274591651542649,8.022780126849895,80
7.367965367965368,7.474342105263158,6.5115384615384615,8.045560253699788,90
7.4118139924591535,7.512507817385866,6.604761904761904,8.025530303030303,100
