average,median,10th percentile,90th percentile,round_number
0.15056670479359469,0.15384615384615385,0.08333333333333333,0.20833333333333334,0
0.15233440781948632,0.15384615384615385,0.08,0.22727272727272727,10
0.1619008006654882,0.16,0.08695652173913043,0.22727272727272727,20
0.1726110013517729,0.16666666666666666,0.09090909090909091,0.25,30
0.19538317562649474,0.18181818181818182,0.1,0.3,40
0.2149318914422377,0.2,0.11538461538461539,0.34782608695652173,50
0.24227929707809087,0.22727272727272727,0.12,0.4,60
0.27004263283768326,0.25,0.13043478260869565,0.42857142857142855,70
0.30414890298429864,0.28285714285714286,0.16,0.48200000000000043,80
0.33357595923884786,0.32,0.16666666666666666,0.5017241379310349,90
0.3490693563481335,0.3333333333333333,0.1884520884520885,0.5416666666666666,100
