average,median,10th percentile,90th percentile,round_number
0.15056670479359469,0.15384615384615385,0.08333333333333333,0.20833333333333334,0
0.22117084329832587,0.17316341829085458,0.09952380952380956,0.33461538461538487,10
0.4476447956743267,0.25,0.13043478260869565,1.128716216216217,20
0.767807008422585,0.4423913043478261,0.14220779220779223,1.9585,30
1.1206197358843715,1.0,0.16,2.3360000000000007,40
1.455963398149111,1.4465579710144927,0.2081896551724138,2.6536231884057973,50
1.7779972964541957,1.8086080586080586,0.4,2.8861538461538463,60
2.0143495892690026,2.170289855072464,0.6942687747035574,3.0416666666666665,70
2.2040137256940833,2.3333333333333335,1.0,3.16,80
2.4235208484974526,2.56,1.3023636363636373,3.3714285714285714,90
2.544452531974628,2.65,1.5430830039525694,3.4183333333333334,100
