average,median,10th percentile,90th percentile,round_number
0.15056670479359469,0.15384615384615385,0.08333333333333333,0.20833333333333334,0
0.1517105126338775,0.15268065268065267,0.08300000000000002,0.22727272727272727,10
0.16002911510866175,0.16,0.09523809523809523,0.22727272727272727,20
0.168347717583446,0.16,0.09090909090909091,0.2457547169811322,30
0.18685660808984092,0.17391304347826086,0.09952380952380956,0.28,40
0.21274825829260685,0.2,0.11419098143236081,0.35,50
0.24446293022772175,0.22727272727272727,0.12,0.385284280936455,60
0.27867318290527193,0.2727272727272727,0.13043478260869565,0.44,70
0.3099719247166476,0.3076923076923077,0.15384615384615385,0.4622596153846156,80
0.33929499844026206,0.32,0.16666666666666666,0.5416666666666666,90
0.36144327752937505,0.3520833333333333,0.19404761904761908,0.5714285714285714,100
