average,median,10th percentile,90th percentile,round_number
0.15056670479359469,0.15384615384615385,0.08333333333333333,0.20833333333333334,0
0.11708432983258812,0.1225,0.0,0.2,10
0.16730789227409795,0.16,0.08333333333333333,0.2692307692307692,20
0.13486534262243943,0.125,0.041666666666666664,0.23809523809523808,30
0.1724030362899033,0.16,0.041666666666666664,0.3333333333333333,40
0.18696059062077572,0.17391304347826086,0.041666666666666664,0.34615384615384615,50
0.19850265155453883,0.19047619047619047,0.08,0.3333333333333333,60
0.2107725902048456,0.2,0.09523809523809523,0.3333333333333333,70
0.21628366434439014,0.2,0.09952380952380956,0.36,80
0.211604450452324,0.2,0.08333333333333333,0.36,90
0.20235000519912655,0.2,0.08659420289855074,0.3333333333333333,100
