average,median,10th percentile,90th percentile,round_number
0.042049620145566596,0.04102671996633705,0.021505376344086023,0.0641025641025641,0
0.28717526430430856,0.2897368421052632,0.16167173252279637,0.4194193548387097,10
0.4180258194761728,0.42264957264957265,0.25,0.5884117647058824,20
0.49110131222440634,0.5,0.3068181818181818,0.671255060728745,30
0.5214896668968815,0.5257731958762887,0.33263157894736844,0.7096774193548387,40
0.5404026988259045,0.5537696577243294,0.3255523423944477,0.7368421052631579,50
0.5545343462784891,0.560374149659864,0.3403434065934066,0.763511868533171,60
0.5607767093449503,0.5758178603006189,0.3409090909090909,0.7693076923076924,70
0.5809116506401742,0.5924022214344795,0.3852272727272728,0.7700833333333333,80
0.5913244434999735,0.5954913880445796,0.375,0.7900123456790124,90
0.6007278329703023,0.6162029459901801,0.3997727272727273,0.792753001715266,100
