average,median,10th percentile,90th percentile,round_number
0.022601984564498346,0.02564102564102564,0.0,0.03333333333333333,0
4.324421168687983,4.376890756302521,2.9911764705882353,5.525,10
6.07276736493936,6.228758169934641,4.638827838827839,7.224588002636784,20
6.65380374862183,6.778457772337822,5.426363636363637,7.635087719298246,30
6.889470782800441,7.0,5.655263157894737,7.80547132498352,40
7.0452039691289965,7.218166383701188,5.968076109936575,7.891891891891892,50
7.228500551267916,7.380365659777425,6.179185520361991,7.934146341463415,60
7.33406835722161,7.428571428571429,6.507894736842105,8.076590909090909,70
7.424751929437707,7.54054054054054,6.614021887824897,8.18470839260313,80
7.471058434399118,7.596875,6.413586291309669,8.225576923076924,90
7.522877618522602,7.666360294117647,6.655741279069767,8.23201663201663,100
