average,median,10th percentile,90th percentile,round_number
0.02227342549923195,0.02631578947368421,0.0,0.03333333333333333,0
4.810082390727552,4.858452950558213,3.5825757575757575,5.858928571428572,10
6.090420332355817,6.144599303135889,4.969634551495017,6.979069767441861,20
6.601103197877391,6.712406015037594,5.476827586206897,7.429900332225914,30
6.792347437508728,6.932858214553638,5.684789915966387,7.596179401993355,40
6.979681608713867,7.073214285714286,5.880642954856361,7.76874645490641,50
7.1332914397430525,7.26928147659855,6.182932330827068,7.868421052631579,60
7.207792207792208,7.32258064516129,6.191279069767442,7.925,70
7.285016059209608,7.371710526315789,6.339894736842106,7.971654135338346,80
7.341362938137132,7.445906432748538,6.468386627906977,8.0,90
7.378578410836475,7.477582846003899,6.559738372093023,8.022780126849895,100
