average,median,10th percentile,90th percentile,round_number
0.02227342549923195,0.02631578947368421,0.0,0.03333333333333333,0
4.940371456500489,5.0,3.5926351351351355,6.023867595818816,10
6.279709537774054,6.3798076923076925,5.172413793103448,7.158384332925337,20
6.762044407205697,6.86100386100386,5.647549909255899,7.6,30
6.937089791928502,7.0608294930875575,5.872348484848485,7.722727272727273,40
7.093632174277335,7.1967741935483875,6.0,7.864114832535885,50
7.23516268677559,7.346052631578948,6.288651315789474,7.930000000000001,60
7.350509705348415,7.4725822532402795,6.379310344827586,8.027857142857144,70
7.3986175115207375,7.514821272885789,6.474558823529412,8.050263157894738,80
7.455243681050133,7.5588235294117645,6.557125,8.08357142857143,90
7.514732579248708,7.613247863247863,6.736687306501548,8.122256097560975,100
