average,median,10th percentile,90th percentile,round_number
0.15056670479359469,0.15384615384615385,0.08333333333333333,0.20833333333333334,0
0.05147135281272746,0.041666666666666664,0.0,0.1255434782608697,10
0.1202038057606322,0.12,0.03984615384615386,0.2178743961352658,20
0.12852240823541644,0.125,0.03724696356275311,0.25,30
0.13070604138504732,0.125,0.041666666666666664,0.23809523809523808,40
0.11916398045128418,0.08514492753623187,0.0,0.2969172297297297,50
0.12561089736924197,0.12,0.0,0.25,60
0.1654362067172715,0.16,0.08,0.28,70
0.1405843818238536,0.13043478260869565,0.043478260869565216,0.25,80
0.1588853072683789,0.16,0.05,0.25,90
0.20193407507538733,0.2,0.08,0.3333333333333333,100
