average,median,10th percentile,90th percentile,round_number
0.02227342549923195,0.02631578947368421,0.0,0.03333333333333333,0
5.136363636363637,5.202564102564103,3.815850815850816,6.201052631578948,10
6.350719173299819,6.465023847376789,5.210403916768666,7.25,20
6.780198296327328,6.904737903225806,5.6877828054298645,7.6222501571338785,30
6.955453149001536,7.079002079002079,5.9069040697674415,7.75,40
7.13720150816925,7.230769230769231,6.079894736842105,7.9002439024390245,50
7.2397709817064655,7.340223232740803,6.29327731092437,7.948846153846154,60
7.317413769026672,7.4322344322344325,6.3436781609195405,8.025277777777779,70
7.3795559279430245,7.474342105263158,6.476736842105264,8.030915032679738,80
7.424242424242424,7.51520737327189,6.56225,8.055714285714286,90
7.46173718754364,7.527046783625731,6.624568965517241,8.091120507399578,100
