client_id,round,flops
f0246_12,1,13115470848.0
f0214_05,1,10809075712.0
f0134_33,1,8433832960.0
f0206_38,1,9328851968.0
f0155_13,1,13700675584.0
f0059_21,1,11187737600.0
f0199_01,1,13425285120.0
f0132_17,1,10809075712.0
f0196_10,1,12426994688.0
f0060_43,1,9397699584.0
f0348_46,1,11153313792.0
f0012_39,1,9569818624.0
f0140_09,1,10740228096.0
f0309_42,1,10395990016.0
f0341_00,1,10705804288.0
f0261_06,1,18072499200.0
f0141_43,1,12082756608.0
f0037_16,1,12495842304.0
f0113_31,1,11704094720.0
f0293_40,1,10671380480.0
f0176_30,2,9328851968.0
f0396_05,2,7745356800.0
f0296_20,2,12323723264.0
f0262_15,2,11704094720.0
f0014_19,2,11738518528.0
f0230_04,2,10740228096.0
f0154_34,2,8709223424.0
f0041_30,2,11118889984.0
f0269_21,2,10809075712.0
f0141_43,2,12082756608.0
f0145_33,2,10327142400.0
f0193_48,2,9879632896.0
f0375_07,2,8399409152.0
f0175_47,2,10223870976.0
f0139_23,2,10843499520.0
f0079_06,2,8089594880.0
f0095_41,2,12495842304.0
f0315_31,2,13184318464.0
f0055_09,2,11566399488.0
f0163_13,2,12530266112.0
f0351_22,3,11669670912.0
f0210_17,3,10946770944.0
f0398_37,3,9432123392.0
f0142_39,3,7504390144.0
f0062_25,3,12082756608.0
f0046_20,3,13322013696.0
f0137_14,3,12254875648.0
f0053_23,3,10120599552.0
f0189_49,3,10740228096.0
f0005_26,3,10877923328.0
f0125_02,3,9604242432.0
f0273_27,3,10499261440.0
f0056_01,3,10636956672.0
f0304_23,3,11600823296.0
f0344_25,3,13253166080.0
f0052_42,3,6781490176.0
f0192_22,3,11153313792.0
f0124_11,3,11428704256.0
f0340_05,3,10327142400.0
f0168_36,3,11463128064.0
f0386_15,4,7951899648.0
f0378_12,4,6678218752.0
f0230_04,4,10740228096.0
f0070_14,4,13425285120.0
f0175_47,4,10223870976.0
f0011_13,4,13184318464.0
