average,median,10th percentile,90th percentile,round_number
0.15056670479359469,0.15384615384615385,0.08333333333333333,0.20833333333333334,0
0.049391702194031405,0.041666666666666664,0.0,0.10883575883575901,10
0.14703129874181137,0.14285714285714285,0.07272727272727281,0.24,20
0.13257772694187375,0.125,0.041666666666666664,0.2276223776223777,30
0.15690963918061765,0.16,0.07654784240150096,0.25,40
0.14869501923676823,0.13043478260869565,0.04,0.28,50
0.14547156077778933,0.13636363636363635,0.041666666666666664,0.25,60
0.15919725486118333,0.16,0.07589743589743596,0.25,70
0.1759384423416866,0.16666666666666666,0.08,0.2857142857142857,80
0.16709992721222836,0.16666666666666666,0.07663817663817665,0.28,90
0.14651138608713737,0.14285714285714285,0.043478260869565216,0.25,100
