client_id,round,flops
c50f55b8,1,991775232.0
c50f55b8,2,991775232.0
c50f55b8,3,991775232.0
c50f55b8,4,991775232.0
c50f55b8,5,991775232.0
c50f55b8,6,991775232.0
c50f55b8,7,991775232.0
c50f55b8,8,991775232.0
c50f55b8,9,991775232.0
c50f55b8,10,991775232.0
c50f55b8,11,991775232.0
c50f55b8,12,991775232.0
c50f55b8,13,991775232.0
c50f55b8,14,991775232.0
c50f55b8,15,991775232.0
c50f55b8,16,991775232.0
c50f55b8,17,991775232.0
c50f55b8,18,991775232.0
c50f55b8,19,991775232.0
c50f55b8,20,991775232.0
c50f55b8,21,991775232.0
c50f55b8,22,991775232.0
c50f55b8,23,991775232.0
c50f55b8,24,991775232.0
c50f55b8,25,991775232.0
c50f55b8,26,991775232.0
c50f55b8,27,991775232.0
c50f55b8,28,991775232.0
c50f55b8,29,991775232.0
c50f55b8,30,991775232.0
c50f55b8,31,991775232.0
c50f55b8,32,991775232.0
c50f55b8,33,991775232.0
c50f55b8,34,991775232.0
c50f55b8,35,991775232.0
